Account Name,MRR_Calculated,SAAS Amount to Date,Industry_Cluster_Enhanced_V2,Company_Size_V2,Business_Type_V2,Signup Country,Employees,Users,Custom Screens New,Custom Screens Classic,MRR_Rank,MRR_Cumulative_Pct,MRR_Percentile,LTV_Rank,LTV_Cumulative_Pct,LTV_Percentile,MRR_Tier,LTV_Tier
sigtinc,37.0,370.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,8.0,1.0,0.0,0.0,743.0,96.58684547241312,68.98792943361188,890.0,99.7881574931915,89.44723618090453,Bottom 50%,Bottom 50%
premiumpb2,14.25,972.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,23.0,2.0,16.0,0.0,899.0,99.10374682681464,83.47260909935005,772.0,99.01225516085063,77.58793969849246,Bottom 50%,Bottom 50%
surecaninc,98.0,932.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,38.0,2.0,0.0,0.0,423.0,83.69052891606034,39.27576601671309,776.0,99.05114595897683,77.98994974874371,Top 50%,Bottom 50%
insightsurgical,12.166666666666666,871.25,General Wholesale/Distribution,Unknown,B2B,United States,0.0,2.0,11.0,0.0,930.0,99.37186343145189,86.35097493036211,790.0,99.18034808701987,79.39698492462311,Bottom 50%,Bottom 50%
boschfamilybrewingcompanyllc,19.916666666666668,1552.5,General Retail,Small (6-20 employees),B2C,United States,20.0,5.0,28.0,0.0,847.0,98.52346030619931,78.64438254410399,695.0,98.04535281969893,69.84924623115577,Bottom 50%,Bottom 50%
mhqnewmexico,110.25,10381.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,15.0,27.0,0.0,0.0,390.0,81.39925421708139,36.211699164345404,266.0,76.09883633416766,26.733668341708544,Top 50%,Top 50%
sabradental,122.0,2290.0,Medical Equipment & Supplies,Micro (1-5 employees),B2B,United States,4.0,2.0,1.0,0.0,348.0,78.08207895716866,32.31197771587744,618.0,96.54450565710569,62.11055276381909,Top 50%,Bottom 50%
sportexsales,12.25,1254.0,General Wholesale/Distribution,Small (6-20 employees),B2B,Canada,10.0,3.0,0.0,0.0,927.0,99.34729631232645,86.0724233983287,729.0,98.5269263016295,73.26633165829146,Bottom 50%,Bottom 50%
coffeebeancorral2,32.75,2908.5,General Retail,Small (6-20 employees),B2C,United States,11.0,6.0,5.0,0.0,764.0,97.08455297214991,70.93779015784587,575.0,95.40839671555135,57.78894472361809,Bottom 50%,Bottom 50%
woodforminteriorsltd,232.0,2736.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,Canada,18.0,4.0,2.0,0.0,192.0,60.1431015705374,17.827298050139277,584.0,95.66833618876875,58.69346733668341,Top 20%,Bottom 50%
nupointsystems2,13.5,1161.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,Canada,5.0,3.0,16.0,0.0,906.0,99.1694638704752,84.12256267409471,741.0,98.67519541568353,74.47236180904522,Bottom 50%,Bottom 50%
interstategraphics,492.0,7845.0,General/Specialty Manufacturing,Unknown,B2B,United States,0.0,9.0,20.0,0.0,47.0,27.945544680082758,4.36397400185701,341.0,83.17591939122181,34.2713567839196,Top 10%,Top 50%
holeintheroof2,211.0,4610.0,General Wholesale/Distribution,Large (51-200 employees),B2B,United States,52.0,4.0,46.0,0.0,209.0,62.65983542185391,19.405756731662024,470.0,91.32770178036512,47.23618090452261,Top 20%,Top 50%
chairstuff3,25.75,2476.0,General Retail,Micro (1-5 employees),B2C,Canada,3.0,6.0,74.0,0.0,809.0,97.94764053451601,75.11606313834726,603.0,96.17585381331814,60.60301507537689,Bottom 50%,Bottom 50%
acsdistributionllc,98.0,980.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,2.0,0.0,0.0,419.0,83.42788407886472,38.90436397400185,770.0,98.9922511275939,77.38693467336684,Top 50%,Bottom 50%
rainbowconcreteindustrieslimited,405.0,4101.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,Canada,114.0,10.0,3.0,0.0,77.0,37.01148164971041,7.149489322191272,505.0,92.90662741631624,50.753768844221106,Top 10%,Bottom 50%
automatedatticstair,10.166666666666666,1232.0,General Retail,Unknown,Hybrid (B2B & B2C),United States,0.0,1.0,7.0,0.0,953.0,99.53947818512127,88.48653667595173,732.0,98.56522971233156,73.5678391959799,Bottom 50%,Bottom 50%
red88eyewearinc,4.083333333333333,440.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,3.0,1.0,15.0,0.0,1031.0,99.90173152349814,95.7288765088208,876.0,99.73034296175652,88.04020100502512,Bottom 50%,Bottom 50%
doubleldistributors,49.0,490.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,South Africa,1.0,1.0,3.0,0.0,638.0,93.54378342757867,59.23862581244197,859.0,99.64806764632895,86.33165829145729,Bottom 50%,Bottom 50%
hddsupply,171.0,1710.0,General Retail,Micro (1-5 employees),Hybrid (B2B & B2C),United States,2.0,3.0,7.0,0.0,271.0,70.67626506244272,25.162488393686168,674.0,97.69472842994774,67.73869346733669,Top 50%,Bottom 50%
poochiepets2,80.0,1216.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,1.0,2.0,2.0,0.0,484.0,87.29558614463393,44.93964716805942,735.0,98.60281429226976,73.86934673366834,Top 50%,Bottom 50%
magicgreensinc,3.3333333333333335,385.0,Agriculture & Greenhouse/Nursery,Large (51-200 employees),B2B,United States,111.0,1.0,0.0,0.0,1059.0,99.96979361034812,98.32869080779945,887.0,99.7765124348172,89.14572864321609,Bottom 50%,Bottom 50%
epccigar,28.583333333333332,6404.75,General Wholesale/Distribution,Unknown,B2B,United States,0.0,7.0,20.0,0.0,781.0,97.43603027872871,72.51624883936861,388.0,86.64555950202771,38.994974874371856,Bottom 50%,Top 50%
greenmoab,28.583333333333332,6404.75,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,15.0,7.0,32.0,0.0,782.0,97.45518146477423,72.60909935004642,389.0,86.71132994966683,39.095477386934675,Bottom 50%,Top 50%
osupplies,16.333333333333332,1617.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,9.0,4.0,9.0,0.0,874.0,98.8445078856795,81.15134633240483,687.0,97.91592271961366,69.04522613065328,Bottom 50%,Bottom 50%
jmbeverage,40.0,440.0,Food & Beverage Dist/Mfg,Unknown,B2B,United States,0.0,0.0,0.0,0.0,699.0,95.41689225842562,64.9025069637883,875.0,99.72582459695519,87.93969849246231,Bottom 50%,Bottom 50%
southernaggregates2,172.0,1480.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,4.0,4.0,0.0,270.0,70.56169295233953,25.069637883008355,699.0,98.10772063057233,70.25125628140704,Top 50%,Bottom 50%
sobremesamanagement2,597.0,9268.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,14.0,12.0,28.0,0.0,38.0,24.651094005361067,3.5283194057567315,299.0,79.44751376052596,30.050251256281406,Top 10%,Top 50%
norenthermal,29.75,6168.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,33.0,9.0,13.0,0.0,779.0,97.39744873482942,72.330547818013,400.0,87.42302272402725,40.20100502512563,Bottom 50%,Top 50%
codipsausa,147.0,1617.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,3.0,0.0,0.0,307.0,74.46886991179437,28.50510677808728,688.0,97.93252771025848,69.14572864321607,Top 50%,Bottom 50%
rillfoods5,4.083333333333333,484.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,12.0,1.0,0.0,0.0,1034.0,99.90993917466052,96.00742804085422,866.0,99.68311578057187,87.03517587939699,Bottom 50%,Bottom 50%
allenproducts,3.3333333333333335,396.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,1.0,3.0,0.0,1044.0,99.93629299335879,96.93593314763231,885.0,99.76853341333852,88.94472361809045,Bottom 50%,Bottom 50%
gtsimulators,732.0,8882.0,General Retail,Small (6-20 employees),B2C,United States,15.0,12.0,52.0,0.0,30.0,21.261501578389943,2.785515320334262,314.0,80.84467944368497,31.55778894472362,Top 10%,Top 50%
gsova,7.416666666666667,671.25,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,13.0,2.0,9.0,0.0,986.0,99.73316758568058,91.55060352831941,819.0,99.41219154638182,82.31155778894473,Bottom 50%,Bottom 50%
decoblades,3.3333333333333335,396.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,5.0,1.0,0.0,0.0,1046.0,99.94075974229071,97.12163416898792,883.0,99.76040035669615,88.74371859296483,Bottom 50%,Bottom 50%
elevatedmetalscorp2,8.166666666666666,836.0,Metal Fabrication & Steel,Micro (1-5 employees),B2B,United States,2.0,2.0,0.0,0.0,976.0,99.6795107641362,90.62209842154132,799.0,99.25909856445185,80.30150753768844,Bottom 50%,Bottom 50%
dubgifcollc,4.333333333333333,572.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,1.0,1.0,5.0,0.0,1021.0,99.87359100522714,94.80037140204271,840.0,99.5446053075876,84.42211055276381,Bottom 50%,Bottom 50%
toolrange2,20.416666666666668,2420.0,General Retail,Small (6-20 employees),B2C,Australia,13.0,5.0,4.0,0.0,842.0,98.45550988807281,78.18012999071496,611.0,96.37559839837112,61.4070351758794,Bottom 50%,Bottom 50%
elixirwinegroup2,80.0,880.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,1.0,2.0,12.0,0.0,485.0,87.3491871318167,45.03249767873723,787.0,99.15339963513384,79.09547738693468,Top 50%,Bottom 50%
smcclainstonecoinc,169.0,2028.0,General Wholesale/Distribution,Large (51-200 employees),B2B,United States,199.0,4.0,0.0,0.0,274.0,71.01797135573294,25.441039925719593,646.0,97.16329684623685,64.92462311557789,Top 50%,Bottom 50%
cooksmart2,626.0,9217.0,Food & Beverage Dist/Mfg,Small (6-20 employees),B2C,United States,15.0,14.0,77.0,0.0,36.0,23.840379074221502,3.3426183844011144,302.0,79.73199616982323,30.35175879396985,Top 10%,Top 50%
breittechnologiesllc,12.25,1804.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,16.0,3.0,0.0,0.0,928.0,99.35550396348881,86.1652739090065,662.0,97.4771537612481,66.53266331658291,Bottom 50%,Bottom 50%
supremeice,26.416666666666668,2615.25,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,4.0,5.0,24.0,0.0,803.0,97.84283943770136,74.5589600742804,594.0,95.94192574474104,59.698492462311556,Bottom 50%,Bottom 50%
waterlandscapesupply,49.0,588.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,4.0,1.0,1.0,0.0,642.0,93.67510584617649,59.610027855153206,833.0,99.50305688943733,83.71859296482413,Bottom 50%,Bottom 50%
rayhil2,211.0,2237.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,16.0,4.0,18.0,0.0,212.0,63.083953232937674,19.68430826369545,620.0,96.59094274059076,62.311557788944725,Top 20%,Bottom 50%
progressivewestman3,732.0,9459.0,General Wholesale/Distribution,Large (51-200 employees),B2B,Canada,69.0,12.0,33.0,0.0,29.0,20.771052545667494,2.692664809656453,295.0,79.06368277825872,29.64824120603015,Top 10%,Top 50%
flipoffice4,468.0,6649.0,General Retail,Small (6-20 employees),B2C,United States,11.0,9.0,26.0,0.0,57.0,31.153563762972208,5.2924791086350975,380.0,86.11025075055687,38.19095477386934,Top 10%,Top 50%
chempenn,202.0,2222.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,13.0,4.0,2.0,0.0,223.0,64.60997333803145,20.705663881151345,627.0,96.7510314862046,63.015075376884425,Top 50%,Bottom 50%
wallbedsnmore,147.0,2205.0,General Retail,Micro (1-5 employees),B2C,United States,3.0,3.0,3.0,0.0,311.0,74.86283716758783,28.876508820798513,628.0,96.77367465526572,63.11557788944724,Top 50%,Bottom 50%
mitralsolution,2.3333333333333335,300.0,General/Specialty Manufacturing,Unknown,B2B,Canada,0.0,1.0,0.0,0.0,1067.0,99.98537139724816,99.07149489322191,911.0,99.86037020482632,91.55778894472361,Bottom 50%,Bottom 50%
flagguard,2.3333333333333335,300.0,Sporting Goods & Fitness Equipment,Micro (1-5 employees),B2B,United States,1.0,1.0,0.0,0.0,1068.0,99.98693475937434,99.16434540389972,912.0,99.86345090809994,91.65829145728644,Bottom 50%,Bottom 50%
kennebeccabinetry,31.833333333333332,6911.4,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,23.0,7.0,51.0,0.0,769.0,97.19158744343054,71.40204271123491,374.0,85.69298900326537,37.58793969849246,Bottom 50%,Top 50%
vacairindustries,12.166666666666666,1314.0,General/Specialty Manufacturing,Unknown,B2B,United States,0.0,2.0,11.0,0.0,931.0,99.38001524825259,86.44382544103992,725.0,98.47494970289803,72.8643216080402,Bottom 50%,Bottom 50%
adaptersplusinc2,49.0,600.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,1.0,1.0,11.0,0.0,635.0,93.44529161363032,58.96007428040855,830.0,99.48490127814479,83.41708542713567,Bottom 50%,Bottom 50%
experthosiery,8.416666666666666,909.0,General Wholesale/Distribution,Large (51-200 employees),B2B,United States,52.0,2.0,20.0,0.0,973.0,99.6630954618115,90.34354688950789,782.0,99.1076742967951,78.5929648241206,Bottom 50%,Bottom 50%
golfinvite2,84.0,1008.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,12.0,3.0,0.0,0.0,467.0,86.37856258891517,43.361188486536676,765.0,98.9417378629174,76.88442211055276,Top 50%,Bottom 50%
vintedgewinery,16.666666666666668,1710.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,United States,37.0,5.0,7.0,0.0,871.0,98.8112864404985,80.87279480037141,675.0,97.71228843860739,67.8391959798995,Bottom 50%,Bottom 50%
southgateprocessequipmentinc,22.416666666666668,4150.5,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,7.0,5.0,26.0,0.0,830.0,98.2871134533403,77.06592386258124,502.0,92.77990782166121,50.45226130653266,Bottom 50%,Bottom 50%
rainwatermanagmentsolutions,48.083333333333336,8139.8,General/Specialty Manufacturing,Small (6-20 employees),B2B,United States,18.0,13.0,30.0,0.0,661.0,94.29785998226178,61.374187558031565,335.0,82.68383557662273,33.66834170854271,Bottom 50%,Top 50%
pneumaticplus,281.0,3323.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,12.0,5.0,16.0,0.0,137.0,50.76700248857657,12.720519962859797,551.0,94.64628207071156,55.37688442211055,Top 20%,Bottom 50%
fullcirclesolutionsllc,122.0,1392.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,6.0,2.0,3.0,0.0,353.0,78.49078648443738,32.776230269266485,707.0,98.22584814379724,71.05527638190955,Top 50%,Bottom 50%
chefschoicelv,5.333333333333333,1059.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,8.0,1.0,13.0,0.0,1012.0,99.84433379972319,93.96471680594243,757.0,98.85677206663087,76.08040201005025,Bottom 50%,Bottom 50%
carolinalightinggroup,104.0,1248.0,Electrical & Lighting Equipment,Unknown,B2B,United States,0.0,2.0,9.0,0.0,409.0,82.76390185013801,37.97585886722377,731.0,98.55257829088787,73.46733668341709,Top 50%,Bottom 50%
deccanfoods4,183.0,6338.0,General Wholesale/Distribution,Unknown,B2B,India,0.0,3.0,32.0,0.0,259.0,69.24243865530332,24.04828226555246,394.0,87.03852117534743,39.597989949748744,Top 50%,Top 50%
herzogveneers2,219.0,7072.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,3.0,10.0,0.0,205.0,62.0842948219788,19.03435468895079,372.0,85.54949600618654,37.38693467336683,Top 20%,Top 50%
mobilitycityoflasvegas2,40.0,955.2,Medical Equipment & Supplies,Unknown,B2B,United States,0.0,1.0,0.0,0.0,721.0,96.00650311743621,66.94521819870009,774.0,99.03192237054942,77.78894472361809,Bottom 50%,Bottom 50%
fivehundredandfiftyfivedistribution,101.0,6084.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,5.0,2.0,12.0,0.0,412.0,82.96758560143257,38.254410399257196,403.0,87.61199306283129,40.50251256281407,Top 50%,Top 50%
theatticdepot2,13.5,1633.5,General Wholesale/Distribution,Medium (21-50 employees),B2B,United States,31.0,3.0,1.0,0.0,909.0,99.1965993702365,84.40111420612814,685.0,97.88270246931309,68.84422110552764,Bottom 50%,Bottom 50%
betterbuychairsinc,150.0,1898.0,Furniture & Home Furnishings,Small (6-20 employees),B2B,Canada,8.0,3.0,1.0,0.0,297.0,73.47591162423336,27.57660167130919,656.0,97.36250025441477,65.92964824120602,Top 50%,Bottom 50%
montanamixers,33.75,2880.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,2.0,8.0,22.0,0.0,761.0,97.01805424742626,70.65923862581243,576.0,95.43797146697813,57.8894472361809,Bottom 50%,Bottom 50%
vogona,281.0,2421.0,General Retail,Micro (1-5 employees),B2C,United States,5.0,5.0,7.0,0.0,136.0,50.57872902109706,12.627669452181985,610.0,96.3507473919639,61.30653266331658,Top 20%,Bottom 50%
treatmenttechnology,40.75,8009.3,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,8.0,9.0,23.0,0.0,696.0,95.33649077765145,64.62395543175488,338.0,82.93157854557985,33.969849246231156,Bottom 50%,Top 50%
duecksmechanicalinc,12.25,1455.3,General/Specialty Manufacturing,Small (6-20 employees),B2B,Canada,17.0,3.0,15.0,0.0,922.0,99.30625805651462,85.60817084493965,703.0,98.16801307434042,70.65326633165829,Bottom 50%,Bottom 50%
randolphpaper2,308.0,7644.0,General Wholesale/Distribution,Small (6-20 employees),B2B,United States,16.0,5.0,27.0,0.0,122.0,47.82229825522254,11.327762302692665,349.0,83.8119654966984,35.07537688442211,Top 20%,Top 50%
carlsondockandbarge,47.666666666666664,11121.0,General Retail,Small (6-20 employees),B2C,United States,17.0,14.0,71.0,0.0,662.0,94.32979723712485,61.46703806870938,255.0,74.88127770566308,25.628140703517587,Bottom 50%,Top 50%
fishfoodies,8.416666666666666,5692.3,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,3.0,2.0,11.0,0.0,972.0,99.65745619128498,90.25069637883009,425.0,88.93395364457568,42.71356783919598,Bottom 50%,Top 50%
davantllc,122.0,1647.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,2.0,2.0,0.0,0.0,349.0,78.16382046262241,32.404828226555246,682.0,97.83223284793297,68.5427135678392,Top 50%,Bottom 50%
hexcoreofamerica,10.166666666666666,6314.6,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,1.0,2.0,53.0,0.0,949.0,99.5122310166367,88.11513463324049,395.0,87.10336587165283,39.698492462311556,Bottom 50%,Top 50%
highaltitudemanufacturingglobalinc,61.0,854.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,2.0,1.0,1.0,0.0,557.0,90.6080936519128,51.71773444753946,795.0,99.22447402690906,79.89949748743719,Bottom 50%,Bottom 50%
egeproducts,115.5,19220.03,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,32.0,29.0,63.0,0.0,380.0,80.64733286875794,35.28319405756732,149.0,59.39934922402528,14.974874371859295,Top 50%,Top 20%
dddirect,208.0,2667.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,United States,2.0,4.0,1.0,0.0,219.0,64.06217124902342,20.334261838440113,589.0,95.80659815168896,59.19597989949749,Top 50%,Bottom 50%
sherbistone,186.0,3096.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,6.0,6.0,0.0,250.0,68.13139069285523,23.212627669452182,562.0,95.00858817920601,56.48241206030151,Top 50%,Bottom 50%
puzzlesthatrock,40.0,642.0,General Wholesale/Distribution,Unknown,B2B,United States,0.0,1.0,1.0,0.0,723.0,96.060104104619,67.1309192200557,825.0,99.45272846695725,82.91457286432161,Bottom 50%,Bottom 50%
jentschcompany,80.0,1160.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,United States,2.0,2.0,4.0,0.0,481.0,87.13478318308559,44.661095636026,742.0,98.68710746834154,74.57286432160805,Top 50%,Bottom 50%
kerrywilkensinc,98.0,928.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,41.0,2.0,5.0,0.0,433.0,84.34714100904941,40.20427112349118,777.0,99.06067560110324,78.09045226130652,Top 50%,Bottom 50%
publicmetal,5.083333333333333,7639.25,General/Specialty Manufacturing,Small (6-20 employees),B2B,Canada,16.0,1.0,56.0,0.0,1013.0,99.84773969578377,94.05756731662024,350.0,83.89041303830848,35.175879396984925,Bottom 50%,Top 50%
sonomachampagnesabres,4.333333333333333,644.0,General Retail,Micro (1-5 employees),Hybrid (B2B & B2C),United States,1.0,1.0,7.0,0.0,1022.0,99.87649439203288,94.89322191272052,824.0,99.4461357619517,82.8140703517588,Bottom 50%,Bottom 50%
summitlaboratories2,783.0,8986.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,United States,21.0,15.0,30.0,0.0,23.0,17.739246708141433,2.1355617455896008,311.0,80.57029147211426,31.256281407035175,Top 10%,Top 50%
