field,research_value,enriched_value,research_normalized,enriched_normalized,account,enriched_industry_research,enriched_vertical,note
classification_source,unclassified,NOT_IN_ENRICHED,,,midwestbuildingsupply,,,Classification source tracked in research only
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),artbrandsholdings,Heat Transfer Manufacturing & Garment Decoration,,
industry_vs_industry_research,Consumer Goods,Heat Transfer Manufacturing & Garment Decoration,Consumer Goods,Heat Transfer Manufacturing & Garment Decoration,artbrandsholdings,,Manufacturing (MWD),
sub_industry,Promotional Products,NOT_IN_ENRICHED,,,artbrandsholdings,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,Custom Manufacturing & Stock Products - Made in USA,transactional,Custom Manufacturing & Stock Products - Made in USA,artbrandsholdings,,,
total_events,140,NOT_IN_ENRICHED,,,artbrandsholdings,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,artbrandsholdings,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,artbrandsholdings,,,Confidence level tracked in research only
industry_vs_vertical,Services,Wholesale and distribution services (MWD),Services,Wholesale and distribution services (MWD),abhasafinancialservices2,PENDING RESEARCH,,
industry_vs_industry_research,Services,PENDING RESEARCH,Services,PENDING RESEARCH,abhasafinancialservices2,,Wholesale and distribution services (MWD),
sub_industry,Financial Services,NOT_IN_ENRICHED,,,abhasafinancialservices2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,abhasafinancialservices2,,,
total_events,1230,NOT_IN_ENRICHED,,,abhasafinancialservices2,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,abhasafinancialservices2,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,abhasafinancialservices2,,,Confidence level tracked in research only
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),strongwellness,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,strongwellness,,Wholesale and distribution services (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,strongwellness,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,strongwellness,,,
total_events,11,NOT_IN_ENRICHED,,,strongwellness,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,strongwellness,,,Classification source tracked in research only
industry_vs_vertical,Other,Retail,Other,Retail,howardcountymd,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,howardcountymd,,Retail,
sub_industry,Unclassified,NOT_IN_ENRICHED,,,howardcountymd,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,howardcountymd,,,
qbo_industry_vs_sector,All other miscellaneous store retailers (except tobacco stores),All Other Miscellaneous Store Retailers,All other miscellaneous store retailers (except tobacco stores),All Other Miscellaneous Store Retailers,howardcountymd,,,
total_events,294,NOT_IN_ENRICHED,,,howardcountymd,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,howardcountymd,,,Classification source tracked in research only
industry_vs_vertical,Technology,Wholesale and distribution services (MWD),Technology,Wholesale and distribution services (MWD),donecdistributors,PENDING RESEARCH,,
industry_vs_industry_research,Technology,PENDING RESEARCH,Technology,PENDING RESEARCH,donecdistributors,,Wholesale and distribution services (MWD),
sub_industry,Electronics Wholesale,NOT_IN_ENRICHED,,,donecdistributors,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,donecdistributors,,,
total_events,1736,NOT_IN_ENRICHED,,,donecdistributors,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,donecdistributors,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,donecdistributors,,,Confidence level tracked in research only
industry_vs_vertical,Services,Wholesale and distribution services (MWD),Services,Wholesale and distribution services (MWD),miminternationalinc,PENDING RESEARCH,,
industry_vs_industry_research,Services,PENDING RESEARCH,Services,PENDING RESEARCH,miminternationalinc,,Wholesale and distribution services (MWD),
sub_industry,Professional Services,NOT_IN_ENRICHED,,,miminternationalinc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,miminternationalinc,,,
total_events,449,NOT_IN_ENRICHED,,,miminternationalinc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,miminternationalinc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,miminternationalinc,,,Confidence level tracked in research only
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),ghentindustrialsupplyinc,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,ghentindustrialsupplyinc,,Wholesale and distribution services (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,ghentindustrialsupplyinc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,ghentindustrialsupplyinc,,,
qbo_industry_vs_sector,WholesaleDistributionandSales,,WholesaleDistributionandSales,,ghentindustrialsupplyinc,,,
total_events,17,NOT_IN_ENRICHED,,,ghentindustrialsupplyinc,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,ghentindustrialsupplyinc,,,Classification source tracked in research only
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),byisbeveragellc2,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,byisbeveragellc2,,Wholesale and distribution services (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,byisbeveragellc2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,byisbeveragellc2,,,
total_events,168,NOT_IN_ENRICHED,,,byisbeveragellc2,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,byisbeveragellc2,,,Classification source tracked in research only
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),pspglobalwines2,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,pspglobalwines2,,Wholesale and distribution services (MWD),
sub_industry,Wine,NOT_IN_ENRICHED,,,pspglobalwines2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,pspglobalwines2,,,
total_events,514,NOT_IN_ENRICHED,,,pspglobalwines2,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,pspglobalwines2,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,pspglobalwines2,,,Confidence level tracked in research only
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),medallionfence,PENDING RESEARCH,,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,medallionfence,,Manufacturing (MWD),
sub_industry,Fencing/Decking,NOT_IN_ENRICHED,,,medallionfence,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,medallionfence,,,
qbo_industry_vs_sector,Fence Manufacturing,,Fence Manufacturing,,medallionfence,,,
total_events,1615,NOT_IN_ENRICHED,,,medallionfence,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,medallionfence,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,medallionfence,,,Confidence level tracked in research only
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),nearymartin,PENDING RESEARCH,,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,nearymartin,,Wholesale and distribution services (MWD),
sub_industry,Apparel,NOT_IN_ENRICHED,,,nearymartin,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,nearymartin,,,
total_events,1190,NOT_IN_ENRICHED,,,nearymartin,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,nearymartin,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,nearymartin,,,Confidence level tracked in research only
industry_vs_vertical,Electrical,Wholesale and distribution services (MWD),Electrical,Wholesale and distribution services (MWD),reaganwirelesscorp,PENDING RESEARCH,,
industry_vs_industry_research,Electrical,PENDING RESEARCH,Electrical,PENDING RESEARCH,reaganwirelesscorp,,Wholesale and distribution services (MWD),
sub_industry,Electrical Supply,NOT_IN_ENRICHED,,,reaganwirelesscorp,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,reaganwirelesscorp,,,
qbo_industry_vs_sector,RetailSummary,,RetailSummary,,reaganwirelesscorp,,,
total_events,1075,NOT_IN_ENRICHED,,,reaganwirelesscorp,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,reaganwirelesscorp,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,reaganwirelesscorp,,,Confidence level tracked in research only
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),kabsolution2,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,kabsolution2,,Manufacturing (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,kabsolution2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,kabsolution2,,,
total_events,28,NOT_IN_ENRICHED,,,kabsolution2,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,kabsolution2,,,Classification source tracked in research only
industry_vs_vertical,Construction & Building,Wholesale and distribution services (MWD),Construction & Building,Wholesale and distribution services (MWD),memiairellc,PENDING RESEARCH,,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,memiairellc,,Wholesale and distribution services (MWD),
sub_industry,HVAC,NOT_IN_ENRICHED,,,memiairellc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,memiairellc,,,
total_events,317,NOT_IN_ENRICHED,,,memiairellc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,memiairellc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,memiairellc,,,Confidence level tracked in research only
industry_vs_vertical,Technology,Retail,Technology,Retail,awcomm2,PENDING RESEARCH,,
industry_vs_industry_research,Technology,PENDING RESEARCH,Technology,PENDING RESEARCH,awcomm2,,Retail,
sub_industry,Communications Equipment,NOT_IN_ENRICHED,,,awcomm2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,awcomm2,,,
qbo_industry_vs_sector,other,,other,,awcomm2,,,
total_events,3303,NOT_IN_ENRICHED,,,awcomm2,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,awcomm2,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,awcomm2,,,Confidence level tracked in research only
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),amarenusa,PENDING RESEARCH,,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,amarenusa,,Wholesale and distribution services (MWD),
sub_industry,Jewelry,NOT_IN_ENRICHED,,,amarenusa,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,amarenusa,,,
total_events,895,NOT_IN_ENRICHED,,,amarenusa,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,amarenusa,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,amarenusa,,,Confidence level tracked in research only
industry_vs_vertical,Services,Retail,Services,Retail,superiorcleaningequipmentinc,PENDING RESEARCH,,
industry_vs_industry_research,Services,PENDING RESEARCH,Services,PENDING RESEARCH,superiorcleaningequipmentinc,,Retail,
sub_industry,Professional Services,NOT_IN_ENRICHED,,,superiorcleaningequipmentinc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,superiorcleaningequipmentinc,,,
qbo_industry_vs_sector,RetailSummary,,RetailSummary,,superiorcleaningequipmentinc,,,
total_events,7,NOT_IN_ENRICHED,,,superiorcleaningequipmentinc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,superiorcleaningequipmentinc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,superiorcleaningequipmentinc,,,Confidence level tracked in research only
industry_vs_vertical,Technology,Manufacturing (MWD),Technology,Manufacturing (MWD),classicexhaustsystemsllc,PENDING RESEARCH,,
industry_vs_industry_research,Technology,PENDING RESEARCH,Technology,PENDING RESEARCH,classicexhaustsystemsllc,,Manufacturing (MWD),
sub_industry,Software/Technology,NOT_IN_ENRICHED,,,classicexhaustsystemsllc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,classicexhaustsystemsllc,,,
total_events,442,NOT_IN_ENRICHED,,,classicexhaustsystemsllc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,classicexhaustsystemsllc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,classicexhaustsystemsllc,,,Confidence level tracked in research only
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),mokanfastenerandsupply,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,mokanfastenerandsupply,,Wholesale and distribution services (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,mokanfastenerandsupply,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,mokanfastenerandsupply,,,
total_events,400,NOT_IN_ENRICHED,,,mokanfastenerandsupply,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,mokanfastenerandsupply,,,Classification source tracked in research only
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),picturethisframinginc,PENDING RESEARCH,,
